NetPV_MW_mean,NetPV_MW_std,NetPV_MW_max,NetPV_MW_min,NetPV_MW_ramp_std,NetPV_MW_ramp_max,Charge_MW_mean,Charge_MW_std,Charge_MW_max,Charge_MW_min,Charge_MW_ramp_std,Charge_MW_ramp_max,Discharge_MW_mean,Discharge_MW_std,Discharge_MW_max,Discharge_MW_min,Discharge_MW_ramp_std,Discharge_MW_ramp_max,NG_MW_mean,NG_MW_std,NG_MW_max,NG_MW_min,NG_MW_ramp_std,NG_MW_ramp_max,Unmet_MW_mean,Unmet_MW_std,Unmet_MW_max,Unmet_MW_min,Unmet_MW_ramp_std,Unmet_MW_ramp_max,SOC_MWh_mean,SOC_MWh_std,SOC_MWh_max,SOC_MWh_min,SOC_MWh_ramp_std,SOC_MWh_ramp_max,unmet_hours,deficit_kWh,PV_MWdc,BESS_MW,NG_MW,Season,BESS_MWh,SuccessRate,Unmet_h,Deficit_kWh,PV_MWh,NG_MWh,PV_Cost,BESS_Cost,NG_Cost,Total_Cost_$,PV_Utilization,BESS_Utilization,NG_Utilization,BESS_Cycles
208.0927494140812,294.5271726882339,859.9599793333333,0.0,135.14855022547746,613.083216,41.86686304168473,77.29337106592926,200.0,0.0,47.6887776022698,200.0,39.36881071139314,49.892104493327295,106.60035817780522,0.0,25.407998116357508,106.60035817780522,7.451765766779122,12.880987163209346,30.0,0.0,8.415685898510446,30.0,14.57978190671055,27.38408432427192,70.0,0.0,17.322616457706268,70.0,435.54747045101175,382.6270122151785,999.9999997839916,0.0,104.10922362426041,187.6166303929374,530,31842.24368425584,600,1000,30,Fall,85981.48259368261,0.7573260073260073,530,31842.24368425584,363037.3358373139,16274.6564346456,66000000,145000000,25500000,236500000,0.2770431439539942,0.03936881071139314,0.2483921922259707,85.98148259368261
286.0706037680344,361.0091854317962,998.3535493333334,0.0,157.5468805681862,647.3475138000001,43.4439464849444,78.09397928723304,200.0,0.0,47.95025901391471,200.0,40.67252195734395,50.01475527546265,106.60035817780522,0.0,24.850909180632854,106.60035817780522,4.634534776084127,10.715867480465597,30.0,0.0,8.353747774377881,30.0,7.9293504642519475,20.847967943548753,70.0,0.0,16.864219871629892,70.0,523.164822112665,383.4647247292344,999.9999999990248,0.0,105.75136803008023,187.6166303929374,321,17508.0058250683,600,1000,30,Spring,89804.92848181544,0.8546195652173914,321,17508.0058250683,535719.6592810627,10233.05278559375,66000000,145000000,25500000,236500000,0.4043777621384833,0.04067252195734395,0.1544844925361376,89.80492848181544
340.9089072035386,383.78337706065406,968.7127393333332,0.0,158.03746421436338,612.849918,44.08247893268927,78.85875546954614,200.0,0.0,48.412860689614924,200.0,41.40130993141686,50.08385632387082,106.60035817780522,0.0,24.852880677806613,106.60035817780522,3.0316563293723813,8.912695136607738,30.0,0.0,8.405058438819635,30.0,4.553022195844578,15.771565850491012,70.0,0.0,15.305151067027609,70.0,584.5180147582361,374.0087051441566,999.999999999172,0.0,106.79425049474918,187.6166303929374,204,10053.073008424828,600,1000,30,Summer,91414.09232856843,0.907608695652174,204,10053.07300842483,655392.7536220354,6693.897175254217,66000000,145000000,25500000,236500000,0.4947107137847489,0.04140130993141686,0.1010552109790794,91.41409232856843
146.3966254803179,230.24154002633733,827.0529973333333,0.0,113.77691046762521,531.3044904000001,40.624861834977494,75.8475134561102,200.0,0.0,48.58981661380994,200.0,37.97543962245928,49.45566644731257,106.60035817780522,0.0,24.80923212105945,106.60035817780522,9.468561584187896,13.861661914265362,30.0,0.0,8.435019029279891,30.0,19.158766621780888,30.148039268320787,70.0,0.0,16.700388462160028,70.0,376.90590599534625,369.81592912029987,999.9999436553042,0.0,102.12167821015954,238.98028529161544,664,41382.93590304672,600,1000,30,Winter,82026.94958451204,0.6925925925925925,664,41382.93590304672,228467.0094739353,20452.09302184586,66000000,145000000,25500000,236500000,0.176286272742234,0.03797543962245928,0.3156187194729299,82.02694958451204
347.03400525260986,491.05760895201814,1433.73269,0.0,225.27224211404575,1021.8053600000001,22.152928439084587,57.42835715529192,200.0,0.0,46.71865877189217,200.0,20.781288935384595,40.63706266963378,106.60035817780522,0.0,26.18085549949432,106.60035817780522,0.0,0.0,0.0,0.0,0.0,0.0,38.08125270268066,47.32734325435703,100.0,0.0,24.676902192121336,100.0,217.2258697625417,220.16952352023864,499.99999999989666,0.0,73.61949925384243,187.61663039293722,915,83169.45590265456,1000,500,0,Fall,45386.33503487996,0.5810439560439561,915,83169.45590265456,709540.2717607393,0.0,110000000,72500000,0,182500000,0.3248810768135253,0.04156257787076919,0.0,90.77267006975991
477.03763188392213,601.8505963455567,1664.38864,0.0,262.59567835499024,1078.912523,22.21095435191642,57.3355367519917,200.0,0.0,47.16683913528538,200.0,20.835722066589515,40.48981536954866,106.60035817780522,0.0,25.771619322412956,106.60035817780522,0.0,0.0,0.0,0.0,0.0,0.0,29.4328546133842,44.242663052874086,100.0,0.0,24.502259344901386,100.0,259.8967469794568,222.0947524131672,499.9999999999996,0.0,73.50514888370046,187.61663039293728,734,64987.742986352314,1000,500,0,Spring,46005.27432302965,0.667572463768116,739,64987.74298635231,1004257.303990668,0.0,110000000,72500000,0,182500000,0.4548266775320056,0.04167144413317903,0.0,92.01054864605929
568.4552787349638,639.8097893060325,1614.98729,0.0,263.4141014259691,1021.4165299999997,22.208407408745035,57.88221766808836,200.0,0.0,47.96445545294292,200.0,20.833332822111426,40.35437738632669,106.60035817780522,-7.275957614183426e-15,25.46405122276253,106.60035817780522,0.0,0.0,0.0,0.0,0.0,0.0,25.339827274326105,42.17542366545873,100.0,0.0,24.64527093673485,100.0,285.27683756581763,219.66046569111734,499.9999999999996,-7.275957614183426e-15,73.80587613674038,187.61663039293725,634,55950.33862171204,1000,500,0,Summer,45999.99887122203,0.7128623188405797,635,55950.33862171204,1206113.091888291,0.0,110000000,72500000,0,182500000,0.5462468713262186,0.04166666564422285,0.0,91.99999774244405
244.1870561688426,383.9097534026966,1378.88772,0.0,189.64574120449677,885.507484,22.008364814770196,57.53341850022261,200.0,0.0,48.212740656392064,200.0,20.64567623502832,40.52063207909107,106.60035817780522,0.0,26.18792654732252,106.60035817780522,0.0,0.0,0.0,0.0,0.0,0.0,43.37184822008556,48.204325438775655,100.0,0.0,23.918913599701973,100.0,191.8417295816193,214.70641120676402,499.99999997304934,0.0,73.551322144055,187.61663039293728,1027,93683.19215538481,1000,500,0,Winter,44594.66066766117,0.524537037037037,1028,93683.19215538481,479905.9733247964,0.0,110000000,72500000,0,182500000,0.2221786913540724,0.04129135247005664,0.0,89.18932133532233
590.1259509869406,834.9394157196327,2437.7139002352937,0.0,382.982344192999,1737.0691120000004,31.091694360838915,68.57304501408915,200.0,0.0,48.16535893607506,200.0,29.1942493395883,46.04039417387438,106.60035817780522,0.0,25.909676434961415,106.60035817780522,3.216982510260613,4.659887081222814,10.0,0.0,2.8503423087603807,10.0,25.869138168197676,39.691743123646546,90.0,0.0,22.61400313281392,90.0,330.7422250420091,295.0424792231425,699.9999999981657,0.0,89.23384429041084,187.61663039293734,695,56498.197759343726,1700,700,10,Fall,63760.24055766084,0.6817765567765568,695,56498.19775934373,1220930.816471406,7025.889802409179,187000000,101500000,8500000,297000000,0.3288436803682951,0.04170607048512614,0.3216982510260613,91.08605793951548
811.1641520479361,1023.2792997926391,2829.8290152352943,0.0,446.42655759132333,1834.1512891,31.09177112566033,68.4614413958083,200.0,0.0,48.13791582438284,200.0,29.113299108940296,45.961809570079616,106.60035817780522,0.0,25.737321805432874,106.60035817780522,2.3388845733273653,4.225362768337541,10.0,0.0,2.856951394240382,10.0,18.099756515159644,34.89365938000662,90.0,0.0,22.510845079067547,90.0,391.5353565084359,292.60760273866885,699.9999999999931,0.0,89.09429781033383,187.61663039293734,511,39964.262385472495,1700,700,10,Spring,64282.16443254017,0.7685688405797102,511,39964.2623854725,1722399.817076385,5164.257137906823,187000000,101500000,8500000,297000000,0.4588661064248681,0.04159042729848614,0.2338884573327366,91.83166347505738
966.5903327371997,1087.8116686967924,2745.846720235294,0.0,447.81849595827026,1736.4081009999998,31.091771133848187,68.8161056016935,200.0,0.0,48.73997782801737,200.0,29.214945813131223,45.989359799597345,106.60035817780522,0.0,25.706077309720875,106.60035817780522,1.9178981050116302,3.9278496395499793,10.0,0.0,2.862123884541275,10.0,14.404550418612104,31.706962018487282,90.0,0.0,22.540098688921585,90.0,424.079185326231,286.273627609988,699.9999999999931,0.0,89.35925355759183,187.61663039293734,419,31805.247324295524,1700,700,10,Summer,64506.60035539374,0.8102355072463768,419,31805.24732429552,2065580.8240202,4234.719015865679,187000000,101500000,8500000,297000000,0.5502932715313831,0.04173563687590175,0.191789810501163,92.15228622199106
415.27027151532764,652.784011597383,2344.477451235294,0.0,322.41168981524976,1505.3627227999998,31.08877769874505,68.63571197097735,200.0,0.0,48.590899452808486,200.0,29.141098082980967,46.0017632335557,106.60035817780522,-1.8189894035458565e-15,25.7998242852037,106.60035817780522,3.7658108867177913,4.83854161650711,10.0,0.0,2.864707340237297,10.0,30.2721569540897,41.44146088973009,90.0,0.0,22.225550776448475,90.0,293.6443528854868,290.20940165963736,699.9999995215264,-1.8189894035458565e-15,89.25391396491219,187.61663039293728,809,65387.85902083375,1700,700,10,Winter,62944.77185923889,0.625462962962963,809,65387.85902083375,829832.0266438184,8134.151515310429,187000000,101500000,8500000,297000000,0.2259891140097545,0.04163014011854424,0.3765810886717791,89.92110265605557
68.95631773916666,97.8329921288171,285.759722,0.0,45.003026899118524,204.36107199999998,23.19706844470445,47.852409923847475,185.759722,0.0,30.43919869021621,162.34989984047692,21.760779082948908,41.12370401222492,106.60035817780522,-7.275957614183426e-15,24.25199129538974,106.60035817780522,18.96315254776968,19.685725322607553,40.0,0.0,10.460368495351274,40.0,24.699600955166957,28.600653220232683,60.0,0.0,14.78998296528763,60.0,189.36411644178617,248.53502032403796,699.9999991793711,-7.275957614183426e-15,68.23067058236283,174.25806552184383,990,53943.92848608464,200,700,40,Fall,47525.54151716041,0.5467032967032966,990,53943.92848608464,99938.20045910549,41415.52516432898,22000000,101500000,34000000,157500000,0.2287962464723111,0.03108682726135558,0.474078813694242,67.89363073880058
94.87121333330616,120.013517897183,331.890912,0.0,52.482676909816014,215.7825046,26.993052910672947,59.17796015130381,200.0,0.0,40.659409880883764,197.929552,25.270772080543832,42.94175377045183,106.60035817780522,0.0,23.929129616609018,106.60035817780522,15.00901449512811,19.055797109613444,40.0,0.0,10.602040669664417,40.0,18.356916287878132,26.670743744309082,60.0,0.0,14.946599957316591,60.0,262.7509229978272,280.658688646957,699.9999999976276,0.0,78.7933530256365,187.61663039293728,775,40532.071163634915,200,700,40,Spring,55797.86475384078,0.6490036231884058,775,40532.07116363492,149874.9782131741,33139.90400524287,22000000,101500000,34000000,157500000,0.339390802113166,0.03610110297220547,0.3752253623782028,79.7112353626297
113.1113907325,127.60062625267011,322.010642,0.0,52.644699022709844,204.28330599999998,29.59719765074049,62.83152047093352,200.0,0.0,41.63568686064763,186.32367142677026,27.81558853657823,44.272107642007164,106.60035817780522,-7.275957614183426e-15,24.497882339149612,106.60035817780522,11.675012006734688,17.859142033098223,40.0,0.0,10.709591234800767,40.0,14.185688131387337,24.735166010799638,60.0,0.0,15.536484517180346,60.0,318.4988675070533,291.2959665312071,699.9999999998461,-7.275957614183426e-15,83.52651322355179,187.61663039293728,589,31321.99939410324,200,700,40,Summer,61416.81948876473,0.7332427536231884,589,31321.99939410324,184399.338324525,25778.42651087019,22000000,101500000,34000000,157500000,0.4175709654087975,0.03973655505225461,0.2918753001683672,87.73831355537818
48.42943591525,76.41443543087574,274.790728,0.0,37.892927001894485,177.10149679999998,16.39774469163802,35.73357585007296,174.790728,0.0,22.366286101888388,150.92152173528018,15.382448025443995,35.36882812832398,106.60035817780522,-9.094947017729285e-16,22.835898014776063,105.81604938976324,23.68694864194556,19.363236447713735,40.0,0.0,10.764364210910097,40.0,31.52300925027409,29.00283816884974,60.0,0.0,14.957176181560065,60.0,105.65323275283068,181.5530293051145,699.9999518784025,-9.094947017729285e-16,53.37765740205626,163.9682370564421,1226,68089.69998059203,200,700,40,Winter,33226.08773495903,0.4324074074074074,1226,68089.69998059203,69188.45304300188,51163.80906660241,22000000,101500000,34000000,157500000,0.1601584561180599,0.02197492575063428,0.592173716048639,47.46583962137004
312.3027574562357,441.9284181833942,1290.2984195555557,0.0,202.74178606450636,919.624824,47.351729131515334,81.04785312874961,200.0,0.0,47.50638993266838,200.0,44.51218510102826,51.08853270283857,106.60035817780522,0.0,25.38817062641116,106.60035817780522,1.9083154354375838,3.917884042578116,10.0,0.0,2.8554727032999647,10.0,14.172440329001159,31.08826942822455,90.0,0.0,21.621215534890332,90.0,517.2142262029597,408.17582308875853,1099.999999435123,0.0,111.11007293658571,187.6166303929375,412,30952.60967853853,900,1100,10,Fall,97214.61226064572,0.8113553113553114,412,30952.60967853853,578653.0458611895,4167.760910995683,99000000,159500000,8500000,267000000,0.2943900314719116,0.0404656228191166,0.1908315435437584,88.37692023695065
429.30071573659274,541.6434639018884,1497.8887745555555,0.0,236.33381041659445,971.0212707000001,48.383222559415884,81.84987774538587,200.0,0.0,48.23541495525408,200.0,45.31366965433292,51.258309222295246,106.60035817780522,-3.637978807091713e-15,25.79065985022001,106.60035817780522,0.9561820405280664,2.9322970751608373,10.0,0.0,2.6995062197838813,10.0,5.811827412933535,19.97233963274046,90.0,0.0,18.65884424306206,90.0,619.2660449960198,401.853093046249,1099.9999999984525,-3.637978807091713e-15,112.41353428176704,187.6166303929375,207,12832.514927757245,900,1100,10,Spring,100052.5825967671,0.90625,207,12832.51492775725,841065.8249352064,2111.249945485971,99000000,159500000,8500000,267000000,0.423241659085752,0.04119424514030266,0.09561820405280665,90.95689326978825
511.57391803834946,575.8064490226486,1453.4275595555555,0.0,237.07028862631773,919.2748770000001,48.086106539867586,82.00715472866493,200.0,0.0,49.07773583882339,200.0,45.15704553660928,51.38390719401637,106.60035817780522,0.0,26.490863400962354,106.60035817780522,0.47302363541787756,2.1037477926190866,10.0,0.0,2.188942920414158,10.0,2.3290558263446473,12.47893975199607,90.0,0.0,13.400853905916144,90.0,679.8309330054318,385.91428778522896,1099.999999998615,0.0,112.3965879841887,187.6166303929374,100,5142.555264568981,900,1100,10,Summer,99706.75654483329,0.9547101449275363,100,5142.555264568981,1023381.087788648,1044.436187002674,99000000,159500000,8500000,267000000,0.5149864572205354,0.04105185957873571,0.04730236354178776,90.64250594984844
219.74313097330608,345.49601944582025,1240.9379465555555,0.0,170.67886381906274,796.9567355999999,46.629317480702866,80.8576743127461,200.0,0.0,49.88425464739307,200.0,43.553411284883396,50.884898246566166,106.60035817780522,-7.275957614183426e-15,25.189999154589298,106.60035817780522,2.536378418531021,4.3456110794643585,10.0,0.0,2.863275226908761,10.0,19.652393177912423,35.52115469053876,90.0,0.0,20.80047350678724,90.0,457.05835593089535,400.53209566202645,1099.999852654716,-7.275957614183426e-15,110.3752181433392,251.85391808592203,545,42449.16926429083,900,1100,10,Winter,94075.36837534813,0.7476851851851852,545,42449.16926429083,373925.8371440229,5478.577384027005,99000000,159500000,8500000,267000000,0.192348681658448,0.0395940102589849,0.2536378418531021,85.52306215940739
520.6739795814484,736.6898850188478,2150.8684133333336,0.0,337.9226466688228,1532.70804,35.52299393030235,72.846950646447,200.0,0.0,48.575743002695624,200.0,33.3969643527938,47.95301774630579,106.60035817780522,0.0,25.700291138456425,106.60035817780522,0.0,0.0,0.0,0.0,0.0,0.0,25.38131020651477,42.107026347321174,100.0,0.0,24.41865077626447,100.0,381.23203569060354,327.46539694831034,799.9999999893004,0.0,95.88633455081757,187.61663039293728,625,55432.781491028254,1500,800,0,Fall,72938.97014650167,0.7138278388278388,627,55432.78149102825,1059569.752662103,0.0,165000000,116000000,0,281000000,0.3234339904340974,0.04174620544099226,0.0,91.17371268312709
715.702849093999,902.8733730658361,2496.8523383333336,0.0,393.90368503157544,1618.3687845,35.53345143497256,72.92881364198708,200.0,0.0,49.18089795455423,200.0,33.274856457063926,47.85538311329717,106.60035817780522,0.0,25.56023940024303,106.60035817780522,0.0,0.0,0.0,0.0,0.0,0.0,16.792742393278537,35.76838623841405,100.0,0.0,24.452817575531743,100.0,450.4782031395336,324.08118226166744,799.9999999999591,0.0,95.85325460195757,187.61663039293734,439,37078.37520435901,1500,800,0,Spring,73470.88305719715,0.801177536231884,440,37078.37520435901,1501814.030031131,0.0,165000000,116000000,0,281000000,0.4534462651060177,0.04159357057132991,0.0,91.83860382149643
852.8411534730676,959.8134358326661,2422.7503133333335,0.0,395.1317724616954,1532.124795,35.5334527192465,73.29835948525817,200.0,0.0,49.87163896098269,200.0,33.381612474789186,47.81157853342275,106.60035817780522,0.0,25.288369959139875,106.60035817780522,0.0,0.0,0.0,0.0,0.0,0.0,12.669806502650333,31.441735834842284,100.0,0.0,24.45110016543167,100.0,488.4663238491898,315.88465737497273,799.9999999999591,0.0,96.11638378485286,187.6166303929373,342,27974.932757851937,1500,800,0,Summer,73706.60034433453,0.845108695652174,343,27974.93275785194,1804615.403264437,0.0,165000000,116000000,0,281000000,0.5448718005025475,0.04172701559348648,0.0,92.13325043041816
366.3919522401466,575.9651396101978,2068.6009583333334,0.0,284.4787972681636,1328.261226,35.464932764894975,73.1218262869912,200.0,0.0,50.236823868788534,200.0,33.20522075477932,47.88939813295736,106.60035817780522,0.0,25.642777685099784,106.60035817780522,0.0,0.0,0.0,0.0,0.0,0.0,30.540248531276802,44.57738438612016,100.0,0.0,23.74200676712702,100.0,339.13643949179425,322.2858401294343,799.9999972090512,0.0,96.02638896641231,187.61663039293728,744,65966.93682755789,1500,800,0,Winter,71723.27683032333,0.6555555555555556,747,65966.93682755789,714802.3620665435,0.0,165000000,116000000,0,281000000,0.2206180129835011,0.04150652594347415,0.0,89.65409603790417
590.1259509869406,834.9394157196327,2437.7139002352937,0.0,382.982344192999,1737.0691120000004,59.69449805072756,88.64470461367993,200.0,0.0,48.91677124957022,200.0,56.08821149235581,52.28967225413386,106.60035817780522,0.0,27.37892346275564,106.60035817780522,1.983628027019377,8.511660034272971,40.0,0.0,8.201373641725436,40.0,1.8737198663518022,9.619571041331893,60.0,0.0,9.673443927212741,60.0,743.8864325078191,458.74000448696484,1399.9999929767268,0.0,126.22577600991353,187.61663039293762,97,4092.204188112336,1700,1400,40,Fall,122496.6538993051,0.9555860805860806,97,4092.204188112336,1158462.293212689,4332.243611010319,187000000,203000000,34000000,424000000,0.312018501727184,0.04006300820882558,0.04959070067548442,87.49760992807506
811.1641520479361,1023.2792997926391,2829.8290152352943,0.0,446.42655759132333,1834.1512891,54.30084533124301,86.02332352224543,200.0,0.0,49.16988988312146,200.0,50.88533127521988,52.4032853657647,106.60035817780522,0.0,27.799999766035977,106.60035817780522,0.014664529266922887,0.688920793629649,32.37928062136571,0.0,0.9747225801958154,32.37928062136571,0.0,0.0,0.0,0.0,0.0,0.0,911.7358262593751,420.00612901956345,1399.9999999986048,0.0,120.18139842996139,187.61663039293762,0,0.0,1700,1400,40,Spring,112354.8114556855,1.0,0,0.0,1671154.181230458,32.37928062136574,187000000,203000000,34000000,424000000,0.4452137098333489,0.03634666519658563,0.0003666132316730722,80.25343675406107
966.5903327371997,1087.8116686967924,2745.846720235294,0.0,447.81849595827026,1736.4081009999998,49.64000808777681,83.62465617866752,200.0,0.0,49.60922109730757,200.0,46.614734402702005,51.9937431406929,106.60035817780522,0.0,27.689348329961565,106.60035817780522,8.045094381341714e-18,2.2667758335771994e-16,7.105427357601002e-15,0.0,3.2084501359295464e-16,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,0.0,997.357273163202,384.3909825475226,1399.9999999989188,78.57791566680766,114.8889121417968,187.61663039293762,0,0.0,1700,1400,40,Summer,102925.333561166,1.0,0,0.0,2024626.316825925,1.77635683940025e-14,187000000,203000000,34000000,424000000,0.5393825439114251,0.03329623885907286,2.011273595335429e-19,73.51809540083288
415.27027151532764,652.784011597383,2344.477451235294,0.0,322.41168981524976,1505.3627227999998,60.68264076662126,89.16407036386381,200.0,0.0,49.536811367348456,200.0,56.575159388572686,51.96309365116502,106.60035817780522,-7.275957614183426e-15,26.12481062658819,106.60035817780522,4.109302778298151,11.886450647853668,40.0,0.0,10.807930012441531,40.0,4.193234361767437,14.278863599811563,60.0,0.0,13.771257976560559,60.0,652.398763404073,458.4211986793774,1399.9794238842132,-7.275957614183426e-15,127.19711906340349,291.48659827310723,197,9057.386221417664,1700,1400,40,Winter,122202.344279317,0.9087962962962963,197,9057.386221417664,765909.2824172057,8876.094001124005,187000000,203000000,34000000,424000000,0.2085809592639449,0.04041082813469477,0.1027325694574538,87.28738877094071
242.83329129790226,343.6641761940432,1003.4146091428572,0.0,157.68007263053093,715.263752,17.58033118987067,51.87288780071064,200.0,0.0,49.13564420779899,200.0,16.49181249517696,36.780876622488485,106.60035817780522,0.0,26.307224056412867,106.60035817780522,4.688061984046494,4.9844997093192145,10.0,0.0,2.8674349906030336,10.0,38.36526618494986,43.5563269888485,90.0,0.0,22.872476443866397,90.0,163.52866954357617,179.11385263176425,399.99999999997954,0.0,65.31957705786073,187.61663039293725,1019,83789.7413479305,700,400,10,Fall,36018.11848946648,0.5334249084249084,1019,83789.7413479305,491952.464875941,10238.72737315754,77000000,58000000,8500000,143500000,0.3217899430114737,0.04122953123794239,0.4688061984046494,90.04529622366618
333.8185847876896,421.22367803813125,1164.8737741428572,0.0,183.8095054580055,755.2387660999999,17.681547763665264,51.21759181071724,200.0,0.0,47.911085206756475,200.0,16.586762057753255,36.52555013642568,106.60035817780522,0.0,25.616284474868465,106.60035817780522,3.8355134219719167,4.850791921505554,10.0,0.0,2.847705847536399,10.0,30.719088667668668,41.610574095144955,90.0,0.0,22.51089776637167,90.0,196.13238988486077,182.18497203527818,399.99999999999994,0.0,64.76657816645978,187.61663039293725,840,67827.74777821242,700,400,10,Spring,36623.57062351919,0.6195652173913043,840,67827.74777821242,698030.5777490456,8468.813635713992,77000000,58000000,8500000,143500000,0.451624338605749,0.04146690514438314,0.3835513421971917,91.55892655879798
397.8022271829917,447.7941746990252,1130.292829142857,0.0,184.38206824325044,714.991571,17.778979822379036,52.255284679844706,200.0,0.0,49.72417556147572,200.0,16.678161430493883,36.547336448325964,106.60035817780522,-3.637978807091713e-15,25.676686506588972,106.60035817780522,3.353276286830058,4.705354072162574,10.0,0.0,2.835681045859237,10.0,26.897612942022967,40.262422983189964,90.0,0.0,22.865790650046936,90.0,218.3100102603703,181.50297447169694,399.99999999999994,-3.637978807091713e-15,65.55087345025873,187.61663039293722,731,59389.929375986714,700,400,10,Summer,36825.3804385305,0.6689311594202898,731,59389.92937598671,839091.3301722328,7404.034041320768,77000000,58000000,8500000,143500000,0.5428903533723038,0.04169540357623471,0.3353276286830058,92.06345109632625
170.84896776521362,268.66286047865043,965.0231301428572,0.0,132.74454173903376,619.8552388,17.319511154039564,51.47514656886786,200.0,0.0,49.38875610695921,200.0,16.247141613868973,36.507639311560986,106.60035817780522,-7.275957614183426e-15,25.974498627433444,106.60035817780522,5.229619444309896,4.981411752175387,10.0,0.0,2.8410291061335835,10.0,43.29341693358568,43.925478435264864,90.0,0.0,22.22933397072908,90.0,143.2312238853198,173.63320890995064,399.9999999946502,-7.275957614183426e-15,64.76431608124726,187.61663039293725,1122,93513.78057654508,700,400,10,Winter,35093.82588595698,0.4805555555555556,1122,93513.78057654508,331623.6262801359,11295.97799970938,77000000,58000000,8500000,143500000,0.2193277951588201,0.04061785403467243,0.5229619444309896,87.73456471489246
416.49243468210017,589.3125712158927,1720.5923236666667,0.0,270.3326855878063,1226.1664320000002,17.766567168723533,52.161702289166264,200.0,0.0,48.86606279722325,200.0,16.666517329228483,37.12277014085633,106.60035817780522,0.0,26.583681911952414,106.60035817780522,17.373236253836158,19.50378475619369,40.0,0.0,10.429342036215868,40.0,24.166974659066863,29.13207310430881,60.0,0.0,16.295136896310343,60.0,173.84680300499576,181.14263462571944,399.99999999997954,0.0,65.80250947519606,187.61663039293722,905,52780.67265540203,1200,400,40,Fall,36399.67384703501,0.5856227106227107,905,52780.67265540203,870817.2946492145,37943.14797837817,132000000,58000000,34000000,224000000,0.3322715562611472,0.04166629332307121,0.4343309063459039,90.99918461758753
572.5066232969383,722.2616400206109,1997.3794636666669,0.0,315.11908123787657,1294.6950276,17.777627580806662,52.60829963041739,200.0,0.0,50.12958785572138,200.0,16.676892915457454,36.92649706315054,106.60035817780522,0.0,26.223188004170538,106.60035817780522,13.88994531497875,18.742769750399432,40.0,0.0,10.521253688711157,40.0,18.963430342123942,27.558166690298073,60.0,0.0,16.20604176396299,60.0,208.26913687870774,182.76239073733475,399.99999999999994,0.0,66.00980472223672,187.6166303929373,725,41871.25419540967,1200,400,40,Spring,36822.57955733006,0.6716485507246377,725,41871.25419540967,1224841.622541219,30668.99925547308,132000000,58000000,34000000,224000000,0.4622741630967765,0.04169223228864363,0.3472486328744687,92.05644889332514
682.2127679419505,767.8132062908581,1938.097843666667,0.0,316.1013790433661,1225.6998359999998,17.766726362748354,53.46938856462185,200.0,0.0,51.55085345264211,200.0,16.666666666461058,36.77754426933366,106.60035817780522,0.0,25.84757617357945,106.60035817780522,12.268780155936021,18.16167692476426,40.0,0.0,10.612298391908631,40.0,16.551904103106292,26.468325709803587,60.0,0.0,16.216232462360882,60.0,227.84951957438662,181.06915372441728,399.99999999999994,0.0,66.5285376349572,187.61663039293725,636,36546.60425965869,1200,400,40,Summer,36799.99999954602,0.7119565217391305,636,36546.60425965869,1467096.859806878,27089.46658430673,132000000,58000000,34000000,224000000,0.553705034649335,0.04166666666615264,0.3067195038984005,91.99999999886504
293.071224083321,460.73390064652574,1654.7783596666668,0.0,227.57916361942475,1062.6089808000002,17.763268804965378,53.192015945284545,200.0,0.0,51.215201258710366,200.0,16.6634231897579,37.10851924151016,106.60035817780522,0.0,26.55568094345188,106.60035817780522,19.524696195695203,19.711637355043848,40.0,0.0,10.532512208708017,40.0,27.085388075021683,29.47754585284083,60.0,0.0,15.968505444949834,60.0,153.86197977348925,177.30953162470283,399.9999999946502,0.0,66.51536305412544,187.61663039293725,1013,58504.43824204684,1200,400,40,Winter,35992.99408987707,0.5310185185185186,1013,58504.43824204684,594665.1834012482,42173.34378270164,132000000,58000000,34000000,224000000,0.2294232960652964,0.04165855797439475,0.4881174048923801,89.98248522469267
451.22024187879435,638.4388686302113,1864.0190572307692,0.0,292.8627448935917,1328.346968,56.29773364900352,86.81933009283678,200.0,0.0,48.84342418327322,200.0,52.90208473984876,52.164944185878575,106.60035817780522,-7.275957614183426e-15,26.619995314199,106.60035817780522,1.8893197019721204,5.814963011059215,20.0,0.0,5.032978200171462,20.0,5.486455809012147,18.750753441246466,80.0,0.0,16.01972949720313,80.0,657.433526353189,447.03329337783697,1299.9999925872503,-7.275957614183426e-15,122.24416813362014,187.61663039293762,198,11982.41948688253,1300,1300,20,Fall,115538.1530718297,0.9093406593406593,198,11982.41948688253,862510.7579738633,4126.274229107111,143000000,188500000,17000000,348500000,0.3037865447921468,0.04069391133834521,0.09446598509860601,88.87550236294592
